Address,Amount
0x572ffc9f8d8ea42c811b84cdb5d1d14bc4699c9f,115139125000000000000
0x13846a5e1bfba1d979cebd971cbab2a328fc38a4,1995421000000000000
0x1b437898404f0d8a2fbdfd56aa03cce1aaa1e92c,2000000000000
0xec744c6a3e07993264f40f1b0a1d6c99bbae9c8c,4208314000000000000
0x5ca7aed8f72328fd52f1ec6d4958f201ef589e2f,340583142000000000000
0x5548e0342dd2618b0378baf49653819e9b184e75,500334000000000000
0xbaac6ed05b2feb47ef04b63018a27d80cbea10d1,30000000000000
0xffbc10d5520d549f36dd6f4774710e121d9ea1d1,180004018000000000000
0xf5908c56fb645ed954bd26c784f4a1439ebf4db8,805061326000000000000
0xec48d396c9ea9a0ee7835cf80c772623ca53586f,503582645000000000000
0xefd4995118b757967e8b09075443b341d757817d,81246209000000000000
0x49a5492fdfe5acc966dd5f41310dfdfe8daa349c,20305887000000000000
0x3021338c74f10cef1ece6404ac1498c2559f7a5c,122358838000000000000
0xf89304138b35ce427e65f344c50c82f6609896e9,86119503000000000000
0x35fcb4870a6489b9e367ded027e9e99a10397619,2964226000000000000
0x46dff191646ba20453c6f6d9c7ff60431c17f07b,1006588000000000000
0xe07bbdb8c548d9b943c4b211360655a4439c944b,408321000000000000
0x1c15e05408bec7332ad6fa4815b2a24cf31f600b,327496831000000000000
0x9bc5857b5ac75ffaec493eaa5a55c889ca6ba0fc,11130155000000000000
0x1abee6879bd08cc164c1ebd44fd71399f1529205,1225450232000000000000
0x454669250a5d35f96f19e0e429129e45aae45b54,12218484000000000000
0xfa003fcb52d3a91082437ddd69297a3adf94893f,6144377000000000000
0x0a54b099a1bd6f2f62902921fd7f41e0185811db,28398541000000000000
0xf0503652ee03a3d5b21056251b588107ccb46fc8,176330162000000000000
0x8fda1ead2709923c058217b441ef5a5bf09f4022,403609000000000000
0xbe19a2f7f7491e95d6f4f3d6051535d8f81d7501,3634478000000000000
0x4216c6b468724e72b4791c6483a5eb5d29e75deb,2068599247000000000000
0x4b83579f001fc572c0738bae98559f2dd0fe25d4,144192520000000000000
0x67dc4300d955c42721b41034dbe238e0a714ec9e,81456561000000000000
0x052463c5b558f273b69f5d831603a815ae4eea41,408321000000000000
0x7a7c79a4abcb4e6dbc1b6c83124b8541bd85bb28,142404360000000000000
0x866b0a8c18167e41307dae5cabf864a90fe43f02,1042574814000000000000
0x9540f81a34a56e8a84a8acda49615dcc357a7593,259914842000000000000
0x5cd53e829c4d8c9389e266794bfa71e108b246b7,372988139000000000000
0x6922941256d84a75bbc951dcfe9b053201e93360,2168064187000000000000
0xb6e4af9027c7e084ef45e820da3139015a33df0e,569496650000000000000
0x9030d5c596d636eefc8f0ad7b2788ae7e9ef3d46,145055622000000000000
0x63712c2f30f48ff20beb3837578071b70cea9f07,180124446000000000000
0xdca81888531bd3a3219d978538bd951efb50dce0,39898707000000000000
0x8c0026f3045f6441c5ea9f8789d90ac46492d9c4,105024114000000000000
0x961d93d78c9cc9c12936270fa656ca4c65df76da,224000000000000
0xead52185079e4da6891a0df01a6bdde75165228d,1338312000000000000
0xd1bca2887fdc97528c3b29ece656b71992066113,4565694000000000000
0xf23cc2e3b34eb505ce5b82b601ea84ddccbcc89d,96218670000000000000
0x30d4c0a32e013e84de5bfbf6c3994482c4014d9e,402112555000000000000
0x5f9ee29d0bb5ef7605766cf28c8d93fc970cac71,86881050000000000000
